row_id,job_position_title,resume_text,job_description
124,Staff Software Engineer - SMB - Marketing Enablement,"MANAGER           Experience      Manager  ,   11/2013   to   Current     Company Name   –   City  ,   State      Manage a large global team of up to 50 Managers, Technical Leads and Software Developers across a portfolio of 25 LOB applications.  My responsibilities include:.  Vendor management, RFPs, vendor selection, scope based contractual obligations, and negotiations on Fixed Bid, Fixed Scope, T&M SOWs and 3rd Party Software licensing.  LRPs, short and long-term strategic Road Maps, Project Planning & Monitoring and Software Delivery.  Operational Excellence using Application Performance Monitoring (APM), Log aggregation, etc.  Solution Architecture & design of complex projects and enhancements to existing products.  All aspects of IT Management - Hiring, Up/Out, developing trust based on highly advanced technical knowledge, motivating actively,  
Key Contributions:.  Reshaped the SDLC within the first 90 days from an everything-goes to an Agile (SCRUM) based process, substantially improving on-time and on-budget deliveries.  Introduced Jira as part of the transformation which snowballed into centralization of fractured implementations and adoption by thousands of people across the company.  Stabilized a key VOD Rights and Windows management application with many technical challenges including performance and data corruption.  Improved the resiliency of the platform, and reduced the technical debt enabling faster features development.  Substantially improved MTTR and RCA by adopting Splunk and AppDynamics, and by establishing proactive alerts to detect problems earlier than the users.  Strongly Influenced the UI/UX of a touch-enabled web and iOS application used by top executives.  Established and delivered very stringent performance, quality and reliability requirements.  Established a cloud-native, 12-factor architecture of an application deployed on AWS using Elastic Bean Stalk, RDS, SNS, and other related AWS services.  Nominated on NBC-wide Cloud-first str [...]","your job

if you are an engineer whos passionate about building innovative products that scale to tens of millions of page views a day indeed is looking for you indeeds job search engine serves billions of search queries every month connecting tens of millions of jobseekers to relevant job opportunities we constantly dig into the data available at indeed to analyze inform and develop solutions to the right problems

the marketing enablement team is looking for a staff software engineer to join and lead a team responsible for building systems frameworks and tools that integrate vast amounts of data from multiple different sources you will play a key role in developing high performing large scale backend systems that enable complex analytics to be done by marketing teams here at indeed

the majority of tasks in this role will be backend focused and work can be done  remotely

who you are

requirements

 years of experience programming in one of the following languages java c c python or go
bs degree or above in computer science computer engineering electrical engineering mathematics or a closely related technical field
experience building applications or a collection of connected systems that communicate via a network connection
significant experience with large scale highperformance systems
experience mentoring and leading code review sessions with less experienced engineers
experience owning large scale features systems or applications from requirement definition through impl [...]"
125,Part-Time Sales Associate | Crowfoot,"REGIONAL RECRUITER       Summary    Motivated program management professional, a problem-solver and decision maker; specialized in team leadership, resource
coordination and customer service, who seeks to re-enter the workforce with both feet.      Highlights          Professional caregiver              Extremely organized     Program development              Conflict resolutionDecision-making ability  Team liaison   Process improvements      Strong written and verbal communication skills     Culturally-sensitive     MS Office     Business correspondence     Project coordination             Accomplishments    Hands-on Human Resources Coordinator with proven international/domestic operational, strategic, change management, and compensation management background. Skilled in organizational reviews, talent management, staffing, recruiting, expatriate management, managing diversity, and advising and influencing executive leadership on organizational issues that have a major business impact. Successfully posted, recruited, interviewed, and hired hundreds of personnel for British government postings across the world.      Experience      Regional Recruiter   10/2016   to   Current     Company Name   City  ,   State       Carry out the full life-cycle recruitment process for a wide range of positions to include posting, sourcing, reviewing resumes and screening candidates, making offers, and following up  Manage relationships with Posts delivering effective communication that supports the completion of recruitment activities and tasks  Handle administrative related tasks including corresponding with hiring managers and candidates, record retention for recruitments; maintaining applicant tracking system activities related to open and closing of requisitions, entering complete and accurate data for reporting, and other relevant tasks  Constantly evaluating area for process efficiency and identifying areas for development in guidance and reporting feedback from customers to se [...]","parttime sales associate  crowfoot
sales employees calgary ab catodayrequisition id 

urban barn is looking for a parttime sales associate at our crowfoot location in calgary alberta

our sales associates are responsible for representing the urban barn brand and providing our customers with the best shopping experience possible you will contribute to a percentage of the overall store sales by offering friendly service and product knowledge to help our customers create a space they love to call home

our stores are open  days a week so were looking for candidates who can work a variety of shifts ie weekdays weeknights and weekends

if you love beautiful home décor and helping people come put your passion to work at urban barn

who you are
salesdriven while being respectful and customerfocused passionate about interior décor and merchandising friendly selfmotivated and vibrant strong communication and listening skills

what you bring
 years retail sales experience open availability with the flexibility to work weekdays evenings weekends and holidays a talent for establishing rapport with customers and offering exceptional service proficient on a sales register andor computer system ability to liftmove stock weighing up to  lbs

why join urban barn
we dont just sell home décor we help furnish lifes biggest moments work for a proudly canadian company with stores in six provinces generous employee discount competitive salary with added incentives and bonuses commitment to your gro [...]"
126,Inbound Customer Service / Sales (Remote),"BUDGET ANALYST SERIES 0560       Summary      Accounting Skills     Knowledge of automate financial/accounting systems in order to manage fiscal date and ensure system performance.   Knowledge of system analysis techniques and procedures.   Ability  to interpret accounting related rulings, regulations, directives and bulletins to develop sound conclusions, recommendations and applications to specific inquires and situations.   Flexible Budget Analyst who adapts seamlessly to constantly evolving accounting processes and technologies.    Ability to communicate verbally and in writing in order to develop and deliver presentations, briefings and/ or training sessions.          Highlights          Budget analysis  Cost Benefit Analysis (CBAs)  Accurate forecasting  Financial reporting expert      Calm under pressure  Sound judgment  Staff training  Self-motivated professional            Experience      Budget Analyst Series 0560     Jul 2007   to   Current      Company Name   －   City  ,   State    (This is a federal job)  Hours per week:  40  Pay Plan:  GS  Grade:  11/12    Subject Matter expert, researching, developing and executing the Franchise Fund budget in excess of 28.6 million dollars.   Give sound conclusion when developing and executing yearly business plan by, conducting research, assembling and analyzing facts to set customer rates and providing cost for expenditures.   Provide monthly budget briefings to department heads on monthly expenditures, workload counts and make recommendations for any changes or adjustment.     Handle complex issues on unknown budget requirements, providing in-depth evaluations and provide executive leadership team assistance in making sound business decisions.     Manage the following accounts.  Payroll, staffing supplies, equipment, travel. rent and communications, depreciation and contractual services for current fiscal year and out-years.   Subject matter expert in managing fund control points and obligating funds as needed to [...]","put the world on vacation

at wyndham destinations our mission is simple to put the world on vacation with a spirit of caring creativity and fun our teams help families and friends create memories that last a lifetime as the worlds largest vacation ownership company and part of travel  leisure co were shaping the future of the travel industry

job description
 special note regarding working from home

this is a work from home position for candidates who reside in the states of florida and south carolina due to business constraints candidates outside the state of florida and south carolina will not be considered for this position and should not apply successful candidates must be able to report to one of our florida or south carolina locations for new hire paperwork on day one and meet our work at home requirements see below our next new hire training class is scheduled to start on september  

successful candidates must be able to report physically to one of our locations for new hire paperwork prior to day one and must be able to meet our work at home requirements see below

become a resort expert

help owners and prospective guests plan their dream vacations and make reservations as an inbound customer service sales representative at wyndham destinations during a paid virtual training period youll become an expert on our resorts amenities and things to see and do near each location after training you will transition to taking calls from excited customers who are interested [...]"
127,"Director, Sales & Marketing","SENIOR SPECIALTY SALES REPRESENTATIVE       Summary     Decisive seasoned Bio-pharmaceutical sales representative who drives territory growth through creative and innovative marketing strategies. Skilled at analyzing market trends and customer needs to develop highly-effective and targeted campaigns to drive revenue.       Highlights         Account management  Customer service-oriented  Quantitative analysis  Deadline-driven  Presentations  Cross-functional team leadership       Microsoft Office Suite expert  Market segmentation  Project management  Competitive analysis  Trade shows             Accomplishments      Launched aggressive growth plans that helped increase customer base of Flumist  from 15 to 94 customers in the geography in 3 years.  Presented PowerPoint presentation to Executive Leadership Team on customer segmentation strategy and customer returns strategy.  Resulting program increased volume sales by 1Million in 1 year   Provided subject matter content to a sales module on successful selling in a hospital environment.  Resulting sales training from this  module lead to significant increase in Synagis revenue from hospital sales and greater confidence of sales reps to enter hospital systems   Created a project to increase sales team's collaboration.   Used company's SharePoint Service to create a workspace for field use.  Worked with Effectiveness Team to roll out a similar platform using Box.com.  Program has been incorporated by Astra Zeneca to share information and increase collaboration of sales and commercial teams            Experience      SENIOR SPECIALTY SALES REPRESENTATIVE   01/2006   to   01/2010     Company Name   City  ,   State       Key Responsibilities included:  Marketing and promoting CVD products to NYC CV, Endocrinology, and Nephrology specialists and hospitals.  Business Planning, Sales Forecasting and strong use of Excel.  Meeting and exceeding sales goals.  Built strong business relationships with healthcare executives and key [...]","director sales and marketing

the director of sales and marketing will be responsible for financial planning and strategy marketing concepts positioning people management sales planning and attainment competitive analysis and pricing understanding the customer product development and customer relationships
 achieves divisional objectives by contributing marketing and sales information and developing and implementing strategic plans and reviews
 meets divisional financial objectives by forecasting requirements preparing an annual budget scheduling expenditures analyzing variances initiating corrective actions
 determines annual grossprofit plans by forecasting and developing annual sales quotas projecting expected sales volume and profit for existing and new products analyzing trends and results establishing pricing strategies recommending selling prices monitoring costs competition supply and demand
 accomplishes divisional objectives by planning developing implementing and evaluating advertising merchandising and trade promotion programs and developing sales action plans
 identifies marketing opportunities by identifying requirements defining market competitors share and competitors strengths and weaknesses forecasting projected business establishing targeted market share both short and long term
 improves product marketability and profitability by researching identifying and capitalizing on market opportunities and overseeing new product development
 sustains rapport with k [...]"
128,Remote Case Manager II,"NATIONAL MARINE FISHERIES SERVICE NMFS SPECIES OBSERVER       Objective     Looking for employment in an Environmental Engineering position that will help further my career while bringing my experience and education to the company as well.       Summary      A result driven, diligent and highly accomplished professional with curiosity and creativity about the environment possessing over 12 years experiences in Environmental Science, develop solutions to resolve environmental problems; taken part in water pollution control, water recycling, biological waste disposal, and public health issues; participated in the design of aquaculture wastewater treatment systems; experienced in laboratory operations and safety procedures.       Education      Ph.D  :   Soil, Water and Environmental Science   2014       University of Arizona   City  ,   State  ,   USA      Soil, Water and Environmental Science         MSc  :   Soil, Water and Environmental Science   2014       University of Arizona   City  ,   State  ,   USA.      Soil, Water and Environmental Science         Diploma  :   Management   2006       University of London   City  ,   State  ,   UK      Management         BSc.  :   Agriculture   2002       University of Guyana   City  ,   State  ,   Guyana             Select One         City  ,   State       GPA:   Graduate Student Travel Award Institute of the Environment, 2013            Professional Experience      National Marine Fisheries Service NMFS Species Observer   07/2015   to   Current     Company Name   City  ,   State       Monitor for sturgeons (Atlantic and Shortnose) and other endangered species found within the dredging area of the $3.1 Billion New NY Bridge Project;   Monitor dredging, decanting and offloading operations of dredge materials for sturgeons and other endangered species;   Collect and record biological data (length, weight, DNA samples);  Collect and process fish specimens for necropsy;   Communicate observations and finding to New York State [...]",for over  years hma has been the premier thirdparty health plan administrator in the pnw we relentlessly deliver on our promise to provide employers with customized health insurance plans for their staff that offer highquality healthcare at a reasonable cost with firstrate customer service support in  hma was chosen as a washingtons best workplaces by our staff and psbj our vision proving whats possible in healthcare and our values people first be extraordinary work courageously own it and win together shape our culture influence our decisions and drive our resultswhat we are looking for we are looking to hire people that care deeply about others thrive in evolving environments gain satisfaction from being part of a team and helping others succeed are motivated by tackling complex challenges are courageous enough to share ideas are actionoriented are resilient and are resultsdriven what you can expect you can expect an inclusive flexible and fun culture comprehensive salary benefits and time off packages with plenty of personal development and growth opportunities if you are looking for meaningful work a clear purpose high standards worklife balance and the ability to contribute to something important find out more about us at  you will make a difference the case manager provides holistic primary care management for all client groups including medical and managed behavioral health services monitoring of member utilization and claim patterns and ongoing case management for com [...]
129,"Retail Commission Sales Associate - Fine Jewelry, Northridge...","SALES         Summary    Enthusiastic, and outgoing Customer Service Associate proficient at building positive relationships with new and existing
customers by offering superior customer service. Skilled in establishing rapport with clients. Self-motivated with exceptional
communication and computer capabilities.      Highlights          Exceptional communication skills  Upselling techniques   Quick learner   Merchandising  Credit card processing  Stocking   Strategic sales knowledge            Skilled problem solver   Proficient in cash management      Cash handling accuracy  Banking and financial services background  Organized  Detail-oriented  Excellent multi-tasker  Display design  Flexible schedule  Proficient in MS Office            Experience      Company Name    City  ,   State    Sales   10/2014   to   09/2015       Greeted customers entering the store to ascertain what each customer wanted or needed.  Described product to customers and accurately explained details and care of merchandise.  Politely assisted customers in person and via telephone.  Answered product questions with up-to-date knowledge of sales and store promotions.  Bagged, boxed or gift-wrapped sold merchandise per customer's request.  Provided ongoing guest service, including giving fashion advice.  Maintained cleanliness and presentation of stock room and production floor.  Built long-term customer relationships and advised customers on purchases and promotions.  Routinely answered customer questions regarding merchandise and pricing.  Asked open-ended questions to assess customer needs.  Designed displays to make the store experience interactive, engaging and reassuring.  Learned, referenced and applied product knowledge information.  Replenished supplies, bags and other materials at each cash wrap.  Folded and arranged garments in attractive displays.  Recommended alternative items if product was out of stock.          Company Name    City  ,   State    Laborer/ Housekeeping   09/2013 [...]","about
macys is proudly americas department store theres a reason weve been around for  years customers come to us for fashion value and celebration macys is also known for giving back to our communities

the magic of macys ultimately comes alive in our stores and our store colleagues are the ones making it happen they provide outstanding customer service create a memorable shopping experience and drive sales results a store position at macys seasonal parttime or fulltime is the perfect way to explore the world of retail some of macys top executives started their careers as parttime retail sales associates our store positions are ideal for forming relationships building teams and developing leadership skills to grow your career at macys macys stores are ideal for building capability in creating partnerships building teams and developing the leaders of tomorrow macys is the academy for retail careers

a store colleague position whether its a seasonal job parttime retail job or a fulltime career is the perfect way to launch a career in the world of retail many of macys top executives started their careers in parttime retail sales roles or as recent college graduates into our development programs in the various functions at macys

job overview
the jewelry sales associate is responsible for providing outstanding customer service in the jewelry  watch complex this includes meeting hourly sales and star rewards goals on a personal and departmental basis demonstrating superior produc [...]"
130,Registered Nurse (RN-CA02-007),"DIRECTOR/PRESCHOOL TEACHER       Summary     Personable education professional driven to inspire students to achieve personal and academic success.        Highlights          Exceptional written and verbal communicator  Committed to cultivating student leadership  Innovative thinker         Natural leader  Positive and cheerful  Active listener            Accomplishments     Designed and implemented new  programs to bring in more families and revenue to my school.        Experience     08/2008   to   Current     Director/Preschool Teacher    Company Name   －   City  ,   State      Responsibilities to include: Curriculum, Enrichment, Continuing Education, Human Resources, Staff Development, Registrar, and the purchase of all supplies.  Respond to all inquiries (email, answering machine, in person) in a timely manner.  Schedule tours upon request.  Organize the registration process.  Determine pre-registration date for alumni and returning students.  Attend job interviews as required for any teacher or assistant teacher positions.  Arrange for staff substitutes and notify the bookkeeper of staff personal, sick, substitute days, lunch bunch, and staff meetings.  Distribute staff paychecks.  Develop and run annual curriculum planning meeting with staff prior to each new school year.  Responsible for staff development: encourage and motivate staff members to reach personal and school goals.  Review teacher's curriculum plans on a regular basis.  Conduct staff observations in conjunction with Hollis Preschool Board.  Be familiar with the NH Child Care Licensing and Operating Standards to ensure that the school meets the requirements.  Ensure that the facility maintains safety standards while children are present.  Oversee, help and mentor the Kindergarten club teachers in all aspects of the position requirements.  Maintain a positive attitude and act as a team player by supporting new ideas and teaching practices and contributing to the collaborative environment of Hollis [...]","about bethany

for  years bethany has been improving the lives of alberta seniors and adults with disabilities by providing housing health and community services that honour their spirit and individuality

why bethany

we are looking for individuals who want to feel connected to their community in a personcentered organization bethany has consecutively won top employer  years in a row for the programs we invest in for our employees

bethany offers topup for parental leaves generous vacation and leave time competitive salaries benefits and retirement savings programs we are committed to employee wellbeing and giving back to our community we invest in our people because they are the reason for our success

for more information check out this video about working at bethany

about the role

with a passion for care towards residents families and team members the registered nurse is accountable for practicing outstanding care and support to residents resident families team members and volunteers to the full scope of professional nursing practice and to ensure that their conduct meets the standards of the profession and of bethany care society to deliver resident centered care planning implementation and evaluation

what you will do
individual responsibilities will fall under six main areas of focus
 residentcentered care promotes service excellence and is responsive to the residents needs in accordance with resident care plans policies and procedures conducts a complete and thoroug [...]"
131,Real Estate Paralegal or Executive Assistant,"GENERAL BUSINESS MANAGEMENT       Summary     RESUME:Kristy Bishop                       Entrepreneurial indirect sales executive passionate about building productive relationships with clients, partners and team members. New customer acquisition expert who emphasizes mix of online and in person marketing strategies.       Highlights          New customer acquisition  Account management  Prospecting  Results-oriented       Knowledge of market trends  Proficiency in finding areas of opportunity  Client-focused  Brand development             Accomplishments      Conceptualized and launched the "" Full service neighborhood bank marketing campaign, which led to a 70% increase in bank deposits, Customer service both internal and external, compliance, HR, Sales & Marketing Training, SQL, Valuing Diversity Training, conflict resolution, team building Mentoring Training, best practices Received several awards for ""Top Performer"" and letters of recognition and recommendation                  Promoted from Relationship Banker I to Relationship Banker II, as well as one of 5 regional bankers in my position assigned to train and mentor new employees after 12 months of employment. Was also given a written offer to become regional Merchant Service Representative, as I personally was considered responsible for creating the need for position, This was offered to me after about 14 months which at the time was unprecedented.   Initialized a grass root marketing campaign to promote brand recognition, as well as gather more household relationships (i,e, loans, deposits) with no marketing budget with immense success,  Assessed organizational training needs.  Performed competitive analysis to make recommendations for future company growth.    .                   Experience      General business management     May 2007   to   Dec 2014      Company Name   －   City  ,   State     Providing first person of contact for customers as well as employees.  Provided conflict resolution and internal [...]","job description

work with the attorneys of a collegial growing law firm direct client relations the firms areas of practice include sophisticated real estate development transactional sales and purchases nonprofit organizations commercial transactions community economic development and housing

high quality work with interesting clients in a supportive environment the successful candidate will have experience with residential andor commercial real estate title matters and mortgage lending and possess excellent communication skills and the ability to work and think independently and in a team careful attention to details and excellent computer and organizational skills are vital being a notary public in ny is a plus good knowledge of excel outlook and practice panther is also a plus willing to train the right individual

please respond with a cover letter and resume candidates may be
asked to submit a writing sample that is their own work and that
shows their analytic ability"
132,CFO - Fast Growing Startup,"SENIOR STUDENT FINANCE SPECIALIST           Summary     A dedicated and focused business professional with 12 years of extensive experience in analyzing and researching data to find solutions to issues.  An expert in investigation and critical thinking, a very well detail oriented individual who is adaptive to change, and building relationships with teams and managers. I am currently seeking for a career where my skills and abilities can be useful to the company as well as to challenge my growth.           Experience      Senior Student Finance Specialist    January 2010   to   Current     Company Name   －   City  ,   State      SUMMARY	I am a dedicated and focused business professional with 12 years of extensive experience in analyzing and researching data to find solutions to issues.  I am an expert in investigation and critical thinking, a very well detail oriented individual who is adaptive to change, and building relationships with teams and managers.  I am currently seeking for a career where my skills and abilities can be useful to the company as well as to challenge my growth.  Evaluates students' Financial Aid's compliance with schools' regulations and control.  Assessments include: ISIR and c-code evaluation, Loans and Grants eligibility, grades and attendance reviews, and QA on other miscellaneous documents such as Proof of HS graduation.  Responsible for performing daily Title IV and Tuition Refund calculations.  Maintains the students' general ledger by assuring all the Academic Years are balanced.  Main adviser of students' credit balances assisting other teams and departments.  Processes National Student Loan Database (NSLDS), Student Status Confirmation Reports (SSCR) and submit accurate reports on time, thus keeping them in compliance.  Emphasis on time management to meet month end and quarter end deadlines.  Supports interdepartmental teams regarding any issues with out of school students.  Ample use of Microsoft Excel - vlookups, pivottables, form [...]","nikola labs

chief financial officercolumbus oh must haves

prior experience as a cfo for an earlystage saas company or equivalent experience is preferred extensive experience in a leadership role with a proven ability to manage largescale initiatives and oversee the longterm goals of the company eight to ten years of experience in financial management required advanced excel proficiency  years of practical experience of using excel for building and maintaining financial models experience partnering with an executive team track record of developing and putting in place strategies to deal with financial challenges experience setting up a robust financial system that will support rapid scale in all areas of the operation while strengthening the business foundation a natural curiosity and a â big pictureâ mentality someone who rolls up their sleeves and gets the job done on time demonstrable â startupâ mentality with the ability to adapt to change quickly and resultsoriented with a bias for action always behaves ethically acts fairly makes others better and embraces a culture of accountability innovative dissatisfied with the status quo someone who is authentic with a â winnerâ mindset excellent analytical and organizational skills and written and verbal communication skills must enjoy a challenge have a desire to learn be passionate about the work and have a commitment to excellence and continuous improvement legally authorized to work in the usa without sponsorship

education [...]"
133,"Business Development Manager, NA Marketing Services","CONSTRUCTION INSPECTOR         Profile    Civil Engineer  Quality Control  Project Manager
Process Improvements   Safety Compliance   Testing/Analysis
Accomplished, solutions-oriented, multilingual Civil Engineer with extensive engineering, analytical, technical and problem-solving skills honed over more than ten years within the construction industry. Highly adept problem solver, skilled at defining the core nature of issues, identifying and analyzing root causes, and detecting waste elimination opportunities. Recognized for strong project management skills, lean manufacturing techniques, design and quality standards. Strong ability to cross-function as a team member, leader and independent professional, performing under pressure and meeting all deadlines in any capacity. Excel at turning individuals into teams that work efficiently and exceed all expectations. Exceptional academic qualifications, including a Master of Science degree in Civil Engineering from Florida International University.      Skills        Microsoft Office (Word, Excel, PowerPoint, Outlook, Publisher) / Microsoft Visio / Adobe Photo Deluxe/Photoshop/ Microsoft Project / AutoCAD / Windows  / Linux / MAC OSX  / MATLAB / Simulink / Xilinx ISE (V.11) / Cadence Orcad / Proteus / Cadence Allegro PCB design tool / MDK-ARM /ATMEL Studio / CodeVision / SolidWorks              Professional Experience        01/2013   to   Current    Company Name   -   City  ,   State              01/2007   to   01/2013    Company Name   -   City  ,   State            Construction Inspector  ,   01/2005   to   01/2007    Company Name   -   City  ,   State      Utilize extensive organizational skills to maintain daily logs and supplement inspection records with photographs.  Meticulously review and interpret plans, blueprints, site layouts, specifications and construction methods to effectively ensure compliance to legal requirements and safety regulations.  Supervise 18 project employees, including in-house, external con [...]","business development manager na marketing services
new york ny usafulltimecompany description
visa is a world leader in digital payments facilitating more than  billion payments transactions between consumers merchants financial institutions and government entities across more than  countries and territories each year our mission is to connect the world through the most innovative convenient reliable and secure payments network enabling individuals businesses and economies to thrive
when you join visa you join a culture of purpose and belonging  where your growth is priority your identity is embraced and the work you do matters we believe that economies that include everyone everywhere uplift everyone everywhere your work will have a direct impact on billions of people around the world  helping unlock financial access to enable the future of money movement
join visa a network working for everyone
job description
visa is searching for a business development manager on the na marketing services team the manager will be primarily responsible for supporting the marketing team across all new business processes including the development of written responses to rfps and pitch decks for all visa na clients issuers merchants cobrands and fintechs the manager will engage across the na marketing services team to collect organize and customize material while consulting with client leads throughout the process the manager will be responsible for delivering marketing materials and thought [...]"
134,Remote Customer Service Representative,"SENIOR EXECUTIVE CHEF           Summary     Utilize my extensive experience in the food service industry and to contribute my skills and knowledge in a management position with an industry leader.           Experience      Senior Executive Chef    January 2012   to   Current     Company Name   －   City  ,   State      Manage and provide leadership and culinary training to 23 direct reports Worked under budgeted costs through effective menu planning Received gold scores in sanitation, safety and compliance audits Demonstrated hands-on leadership skills in training and staff development Implemented branded foods marketing program for retail Introduced the use of sustainable products, local produce and farmers markets Created special per diem menus for conference center increasing catering sale.          Executive Corporate Chef    January 2008   to   January 2012     Company Name   －   City  ,   State      Collaborated with Corporate RD/RN in creating and implementing upscale guest dining room and room service menus.  Led culinary team in the implementation and support of corporate strategies in the opening of new properties and special events.  Developed workplace safety and sanitation training schedule for culinary associates and dining room servers.  Received Top percentile in silver chair training and state health department audits.          Executive Chef / Event Consultant    January 2004   to   January 2008     Company Name   －   City  ,   State      Laison to the Chicago Board of Realtors in consulting and planning of special events Planned private parties and fundraisers for various government organizations and dignitaries Created catering menus targeting specific lifestyle demographics Hired, trained and counseled culinary and server staff of 25 Initiated program with vendors on wine tastings and culinary workshops.          Executive Chef / GM    January 1995   to   January 2003     Company Name   －   City  ,   State      Managed café and conference center [...]","quadient has been helping customers since  thats right almost  years we are the driving force behind the worlds most meaningful customer experiences by focusing on four key solution areas including customer experience management business process automation mailrelated solutions and parcel locker solutions quadient helps simplify the connection between people and what matters quadient supports hundreds of thousands of customers worldwide in their quest to create relevant personalized connections and achieve customer experience excellence because connections matter

deliver with passion

quadient delivers exceptional experiences with passion we continually strive to innovate and reimage something new that inspires and motivates people to exceed expectations our business success is underpinned by the trust that our clients invest in our products and in our commitment to delivering the very best solutions this trust is earned by great people doing a great job we call it the power of you

thats nice but whats the job

this is where the magic happens

in short the quadient customer service representative is responsible for handling inbound inquiries from internalexternal customers dealers and field service offices based from our call center in carrollton tx

wait theres more these calls will vary between dispatching repair questions detailed problem resolution through troubleshooting equipment postage and supply support billing inquiries and the resolution review and explanation of [...]"
135,Automotive Business Development Center (BDC) Representative,"SENIOR ASSOCIATE BUSINESS DEVELOPMENT           Professional Summary     Background includes military service in the United States Marine Corp and the United States Army.  A strong formidable leader, that is able to manage individuals as well as large groups.  Keys skills include developing strong public relationships and helping others develop winning attitudes on personal levels.  Strong problem solving skills, and able to adapt to rapidly changing situations under stressful situations Displays strong work ethics and morals. Creating a great win/win situation with the client and investor or funding source. Following up with clients to ensure satisfaction and answer any questions they may have. Prospecting through referrals and other creative approaches. Setting and achieving targeted contract goals as needed. Have superior knowledge in negotiations to effectively help clients and investors make sound decisions. Contact high profile investors to spark interest in client offerings using investor database, negotiating fees and price offerings between investors and clients. CAR SALES      November 2013 Understands automobiles by studying characteristics, capabilities, and features; comparing and contrasting competitive models; inspecting automobiles. Develops buyers by maintaining rapport with previous customers; suggesting trade-ins; meeting prospects at community activities; greeting drop-ins; responding to inquiries; recommending sales campaigns and promotions. Qualifies buyers by understanding buyer's requirements and interests; matching requirements and interests to various models; building rapport. Demonstrates automobiles by explaining characteristics, capabilities, and features; taking drives; explaining warranties and services. Closes sales by overcoming objections; asking for sales; negotiating price; completing sales or purchase contracts; explaining provisions; explaining and offering warranties, services, and financing; collects payment; delivers automobi [...]","why is a business development center representative so important
the way the car buying experience has evolved over the last few years has been dramatic most customers go online and inquire about a vehicle before stepping into a physical dealership it is our mission to provide customers the best online experience when shopping for a new vehicle once they make contact with us online thats where you come in it is your responsibility to professionally and politely answer customer questions and invite them to the dealership we believe that when we can provide a great experience for customers before they step foot in the door we are more likely to earn their business the bdc representative is experienced in giving exceptional customer service has the drive to earn unlimited income and wants to build a career working with exciting new products we look forward to talking with you the bdc representative responsibilities
responds to all internet leads and website live chatsassists customers by communicating via emailtextphone to answer questionssets solid appointments for sales consultants at the dealershipsfollows up with missed appointments to try to reschedule within  hoursrequirements
outgoing personality with expertise at developing relationships basic ms office knowledge computer software and internet proficiency excellent appearance verbalwritten communication strong negotiation and presentation skills prior auto sales experience is not required but may be a plus bilingualism i [...]"
136,Polygraph Examiner - Entry to Mid-Level (MD),"IT COMPLIANCE AUDITOR       Career Overview     I offer 15 years' experience in various areas of the Information Technology Field. Including five years experience installing, configuring, and troubleshooting computer software and hardware problems. Five years of experience managing software licenses/compliance, coordinating purchases of major projects and volume license contract negotiations.   Five years of experience as an IT Compliance Auditor in which I executed PCI\SOX Audits and provided corporate governance.        Qualifications          Certified Software Manager (CSM) (SIIA)  Certified Information Security Auditor  ISACA, License 1191038 Current  MCP-Windows 2000 MCP ID 2797345  2000 Server Administration  Network Infrastructure  AFFILIATIONS  Information Systems Audit and Control Association (ISACA)  Software Information Industry Association (SIIA)                  Work Experience      IT Compliance Auditor   01/2010   to   Current     Company Name   City  ,   State       Provide value-added control assurance/governance as it relates to security, e-commerce and industry compliance requirements and controls.  Liaise with Information Technology and Operations areas to proactively assess security policy compliance and monitor risk Coordinate external/3rd party auditors, including PCI DSS, SAS 70, Record Retention, and Business Process Improvement reviews Manage internal IT audit engagements including: system platform audits, PCI Compliance Readiness reviews, IT Risk Assessments, change management, and business process control assurance Manage security control assessments of Payment Systems for merchant boarding and settlement of funds.  Coordinate and perform compliance audits in accordance to the information protection, data asset and threat provisions under the Sarbanes-Oxley Acts.  Coordinate with Incident Response teams for post-event diagnosis, investigation and documentation.  Evaluate information protection governance framework against ITIL, FFIEC, an [...]","responsibilities
security and counterintelligence is responsible for the protection of nsacss information people and facilities worldwide in support of this mission polygraph examiners help ensure that only trustworthy individuals receive access to classified information by using structured polygraph examinations including interviews and interrogations to obtain information in making adjudicative decisions

description of position

polygraph examiners are required to successfully complete the national center for credibility assessment basic course examiners must be able to travel to columbia south carolina for a week period after completing training the responsibilities of a polygraph examiner include but are not limited to

 applying principles and methods of physiological response assessment eg polygraph assessment including test techniques scoring methods and regulations
 applying techniques of interviewing elicitation debriefing andor interrogation in a systematic manner
 preparing accurate and complete reports that document processes outcomes and findings
 creating a product based on analysis of security andor counterintelligence data
job summary
polygraph examiners apply the principles and methods of physiological detection of deception to agency employees and affiliates to determine their eligibility for top secret sensitive compartmented information tssci access these polygraph assessments are conducted by polygraph examiners in support of personnel securitys comprehe [...]"
