row_id,job_position_title,resume_text,job_description
1118,"Office Specialist I, Behavioral Health, Full Time/Days","BUSINESS DEVELOPMENT CONSULTANT         Executive Summary     Dynamic financial services and business development leader with 17+ years of combined experience across diverse banking and sales platforms. Dedicated to delivering services excellence while surpassing revenue objectives, working closely with teams and clients to address needs. Enforces adherence to organizational policies, procedures, and standards as well as industry regulations. Blends strong analytical and communications acumen to generate comprehensive research and reports - supporting planning and decision-making. Senior loan operations specialists skilled in collaborating with multidisciplinary teams throughout application and financing processes.        Core Qualifications          Loan operations & documentation   Compliance guidelines  Risk mitigation  Team leadership & support  Investments management  Home & commercial mortgages   Microsoft Office      Business development  Negotiations  Stakeholder relations  Customer service  Sales life-cycle  Underwriting requirements   Financial & credit data analysis  Prospecting & referrals            Professional Experience      Company Name    City  ,   State    Business Development Consultant   02/2019   to   04/2020        Delivered expert consulting services in financing, operations, sales, and marketing.      Fueled revenues and achieved top client satisfaction / referrals, maintaining top producer ranking by securing up to 50 new clients monthly.    Forged and cultivated productive relationships with customers and team members, facilitating full sales process by identifying and addressing individual needs.    Developed and implemented process improvement plans based on client feedback and operational monitoring.    Served as key expert in products and services, skillfully representing brand and overall offerings.            Company Name    City  ,   State    Business Development Manager   03/2017   to   02/2019       Spearheaded new business develo [...]","what do you think about this type of role

job summary
 signon bonus
were hiring an office specialist i for the behavioral health outpatient department in jacksonville florida this is a fulltime days position located at baptist southbank plaza downtown
the office specialist will support the behavioral health department to accurately register all patients and update demographic and insurance information for maintenance of accurate information this position requires an individual who can multitask and obtains excellent written and verbal communication organizational skills and a previous experience in clerical work
shift details mondayfriday 
office specialist i behavioral health outpatient department job responsibilities 
providing business services for patients and the healthcare systemensuring accurate patient registrationposting patient charges and paymentsoperating a multiline phone system while maintaining telephone protocolsassisting patients as needed become a certified transcranial magnetic stimulation tms  healthcare technician training providedscheduling tms treatment appointmentsadministering tms treatments according to specific physician protocolssetting up tms medical device monitoring patients troubleshooting and resolving issues with patient comfort and coiling contact throughout treatment sessionif you are interested in this office specialist i position at baptist southbank plaza please apply now
in keeping with our mission and core values baptist is requiring [...]"
1119,Accountant,"BUSINESS ADVOCATE BANKER      Cruz    Navarro      Cruz    Navarro       Professional Summary         Highly ambitious professional with background in Financial Services Procurement and Management. Expertise in market analysis, forecasting and client needs assessments.      Highly ambitious professional with background in Financial Services Procurement and Management. Expertise in market analysis, forecasting and client needs assessments.       Skills    account management, Business Development, business operations, CISCO, International Business, logistics, Oracle, purchasing, Sales, spreadsheets, tax law      Skills             Budgeting and finance  Strong verbal communication  Conflict resolution  Client assessment and analysis                     Budgeting and finance  Strong verbal communication  Conflict resolution  Client assessment and analysis     Proficient level Microsoft Office   Oracle  CRM              Strong verbal communication  Client assessment and analysis  Conflict resolution    Proficient level Microsoft Office   Oracle              Strong verbal communication  Client assessment and analysis  Conflict resolution    Proficient level Microsoft Office   Oracle           Work History     07/2016   to   Current     Business Advocate Banker      Company Name   –   City  ,   State      Target and identify affluent clients, analyze their needs, provide financial solutions based on their relationship with the bank and refer then to the appropriate business line when required.  Company's advisor for the Small Business Development, provide financial wellness solutions for new and existing clients.  Consultation of credit products and state regulations for business origination and ownership.  Plan, develop and execute out of office visits and venues to small business owners to develop stronger relationships and increase profitability.  Participate on a weekly basis on conference calls with the Small Business Segment leader and Wells Fargo at Work Program di [...]","description robert half is seeking a staff accountant for our lakewood nj office
 if you have solid accounting excel and erp skills are highly organized and detailed oriented this may be the role for you
 please review the job tasks listed below and apply today
 financial reporting including gross margin  cogs intercompany transactions and monthly schedules
 royalties  commissions  prepaids accruals payments and weekly schedules
 supporting variance audit requirements
 other projects as assigned requirements chargebacks chargebacks monthly bank reconciliation monthly journal entries robert half is the worlds first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies
 we offer contract temporary and permanent placement solutions for finance and accounting technology marketing and creative legal and administrative and customer support roles
 robert half puts you in the best position to succeed by advocating on your behalf and promoting you to employers
 we provide access to top jobs competitive compensation and benefits and free online training
 stay on top of every opportunity  even on the go
 download the robert half app  and get tap apply instant notifications for aimatched jobs and more
 call your local office at 
 robert half will consider qualified applicants with criminal histories in a manner consistent with the requirements of the san francisco fair chance ordinance
 all applicants applying for us [...]"
1120,"Field Sales Representative- Columbus, Ohio","SALES       Professional Summary    Talented Construction Manager with more than twenty years of success on various projects as an Independent Contractor. Solid experience managing all levels of small to large scale projects.  Extensive experience in the preparation of complete cost estimation. Accomplished in completing project on time at or under budget.  Strong leadership and relationship building skills by providing clear direction and explanation of plans and contract terms. Meticulous work. Proficient at juggling multiple tasks, working under pressure, and take pride in attention to detail. Collaborate successfully with architects, owners and construction staff to complete multi-million dollar projects.         Experience     01/2016   to   Current     Sales    Company Name   －   City  ,   State      Sell rifles, pistols, shotguns and their accessories.  Provide quality control for state and federal required paperwork.  Provide excellent customer service by identifying customer and company needs.  Provide company maintenance services.  Competently install purchased accessories to customer firearms.         01/1992   to   01/2015     Broadcast Engineer / Construction Project Manager      City  ,   State      Reviewed plans and specs during the schematic design of pre-construction.  Completed tear-down of existing structures and prepared for new construction Coordinated utility service providers according to project schedules.  Obtained building and specialty permits from local jurisdictional agencies.  Conducted weekly production and operations contractor meetings, which facilitated stronger communication and the ability to resolve critical issues.  Performed regular job site observations to provide direction for all general contractor personnel.  Reported to the immediate supervisors on production and conformance with the contract schedule.  Conducted all critical pre-installation conferences with general contractors, subcontractors, consultants and manufactur [...]","primary responsibilities
 responsible for promoting great lakes brewing company products and maintaining professional business relations with accounts in assigned territory
 genuinely engaged in the companys strategic goals and supports the companys stated values and triple bottom line initiatives
essential functions and duties

field duties
 direct calls on accounts sell in initiatives ie new brands and packages marketing promotions etc
 promote additional placements and increased velocity of glbc products
 conduct daily sales calls to on and off premise retailers
 promote additional placements of glbc products
 conduct retail samplings on premise promotions and beer dinners
 complete and submit weekly and monthly recaps and reports
 responsible for proper scheduling of brand ambassadors ensuring they have the appropriate toolsresources and training
 conduct brewery visits for retailer
 responsible for completing account surveys as required
 complete and submit weekly and monthly recaps and reports
 manage and operate within assigned expense budget
stakeholder management
 conduct workwiths monthly with distributor salesmanagement and direct manager as necessary
 manage pub exclusives and specialty brews with distributor
 manage distributor pos inventory on a monthly basis to maximize use of pos in the trade
 ensure the distributors inventories and retail trade are rotated properly and are in code conduct monthly distributor warehouse walks to check rotation and out of code p [...]"
1121,Program Coordinator,"VISUAL ARTS TEACHER       Summary       Art education professional  driven to inspire students to pursue academic and personal excellence. Strives to create a challenging and engaging learning environment in which students become life-long scholars and learners. ​         Highlights          Rated Master Teacher  NAEA member, TAEA member  Multi-media instruction  Committed to cultivating student leadership  
















Excellent classroom management        Social media savvy  Traditional fine art skills   15 years experience in art education  
















Lesson plan development

  
















Detail-oriented            Accomplishments      January 2017-Led 200 adults and students in art installation in Chiang Mai, Thailand.      Featured in local and international art exhibitions.   







Judging numerous state and regional art meets   







SBISD Volunteer of the Year 2010 (Mentor)   







Texas Association of Private and Parochial Schools- State Art Meet Director   







NAEA chapter sponsor   







Deans List 2 semesters   Rated Master Teacher in public school system        Group Exhibitions      2014   IMAGO-Redemption, juried exhibition, Houston, TX  2014   18 Hands Gallery, juror Jay Hill, Houston TX  2014   Monumental Metal Works, Riddle Gallery, Bryan, TX  2015   8th Annual Cameo Emerging Artists Exhibition, Baytown, TX  2015   Kuntsthaus, Artist in Residence Exhibition, Salzwedel, Germany  2015   Under the Radar , curator Sally Sprout, Williams Tower Houston, Tx   2016   Holiday Group Exhibition, Samara Gallery, Houston, Tx  2016   Rising Eyes of Texas, prize juror-Anna Stothart, Rockport Center for the Arts   2016   IMAGO-In His Name, juried exhibition, Houston TX   2016   Beeville Art Museum, juried Texas Artist Exhibition, Beeville, Tx  2016   TeaPlusArt, juried exhibit by Clayhouston members, Houston, Tx  2016   The Jung Center, Spirit and Matter, juried exhibit, Houston, Tx  2017   Hardy and Nance Studios, Black and White exhib [...]","job description

program coordinator position in the nisonger center to implement academic and internship college programs with faculty families and community organizations for students with disabilities as part of the transition program collaborates with faculty and instructors to develop access for students in university courses aligned with their interests abilities and needs implements monitors and enforces academic and policies and procedures management for students in courses and the academic center implements and monitors studentcourse matching process collects data and summarizes evaluations from faculty teachers and peer mentors to monitor the progress of students supervises including interviewing training and evaluating a cohort of peer mentors each semester reviews and recommends training to meet student needs advises students on selecting courses to enhance academic skills including oversight of accommodations and modifications of specific course assignments participates in personcentered planning meetings and implements actions steps plans prepares and teaches a cohort of tops students annually according to the university academic schedule and other duties as assigned

advise tops students through the course selection process course sequencing and identifying and utilizing necessary accommodations and modifications

plan prepare and teach a cohort of tops students annually according to the university academic schedule

oversee cohort of undergraduate students sup [...]"
1122,Talent Acquisition Manager,"PARTNER ACCOUNT MANAGER       Executive Summary    Over 6 years of customer facing management experience in managing Healthcare IT and Banking industry. Managed teams of 15 to 20 members and projects involving cross functional teams to achieve organizational goals.      Core Qualifications          MS Excel, Project, Word, PowerPoint  SAP R/3  SPSS  Oracle SQL (TOAD)  SalesForce CRM  VISIO              Professional Experience      Partner Account Manager     04/2014   to   08/2014      Company Name           Partner portfolio and revenue management.  Managed project with regard to the Customers product deployment in SaaS Platform.  Responsible to create partner Quotations, license renewals and Service Addendums.  Resolving In-service request through Jira and registering nodes and adding servers on SaaS Plaza platform.  Monitoring the Invoice and Billing on product renewals.  Setting up the Product demo environment for the Partners and their customers.  Assisted Partners with online training and educate them about the product usage in the cloud platform.         Client Account Manager     07/2011   to   12/2013         City        Drive sales through Partners and Distributors.  Managed existing partners and generate revenues from them Conducting promotional activities and events for partners and Distributors  and  also encourage new channel partners through the events organized to understand the Program benefits Planning and implementing marketing and partner relations programs to increase partnership growth and retention Analyzing and identifying the ways to maximize the revenue through lead generation and Promotional events.  Handling Latin American Market and Accounts tagged to the territory for Premier and Elite partners.  Working together with Sales representatives to create Quotations, license renewals and approve Deal registrations for the partners based on their Certifications and partner levels.  Creating awareness about the Partner benefit program in order [...]","introduction

introduction to the job

the talent acquisition manager is responsible for talent acquisition delivery across one of asmls key sites located in san jose you will be leading the recruitment delivery for these high growth fast paced businessesyou willreport to the talent acquisition leader and be part of the us talent acquisition teamyou will coach and drive and team of recruiters and partner with hr business partners and business leaders to ensure consistent effective and efficient recruitment strategies designed to attract source and bring in top talent to meet business goals

as directed by the talent acquisition leader you will partner with employment branding for consistent corporate image throughout recruiting campaignsalign on annual workforce target and provide guidance to management on external talent marketas a successful talent acquisition expert you will use metrics and data to inform stakeholders on hiring trends turnover rates and candidate feedbackyou will implement hiring strategies built for growth and ensure a solid talent pipeline for each business group

role and responsibilities
 manage local business partnerrelationships and provide recruitment counsel and guidance to hiringmanagers to effectively deliver the most optimal recruiting solutions
 manage coach and develop ateam of talent acquisition partners ensuring delivery to hiring demand andcustomer expectations
 provide input into strategic recruitment plans for your business groups
 create [...]"
1123,"Health Solutions, Vice President Actuary","DIRECTOR, COMPOUNDING SALES SPECIALIST           Professional Summary    Highly organized and talented sales
professional who effectively multi-tasks and balances customer needs with
company

demands. Efficiently builds loyalty and long-term relationships with customers, while
consistently reaching and
exceeding sales targets. 
Skilled in building relationships, negotiating and closing sales.      Core Qualifications        Microsoft Office, Word, PowerPoint, Excel. 
*CRM Software: Sugar and Sales Logix. 
*Accomplished in relationship building and selling.            Experience      Director, Compounding Sales Specialist    July 1997   to   March 2015     Company Name   －   City  ,   State      Talented sales professional who effectively multi-tasks and balances customer needs with company demands.  Efficiently builds loyalty and long-term relationships with customers, while consistently reaching sales targets.  Exceed sales goals.  Monitor customers preferences to determine focus of sales efforts.  Numerous sales awards for most new accounts signed monthly and most dollars in revenue.  Plan sales events.  Present PowerPoint presentations at events for professionals and the public.  Train new sales representatives on all aspects of compounding.  Respond to all customers inquires in a timely manner.  Maintain friendly and professional customer interactions.          Healthcare Services Supervisor    April 1996   to   June 1997     Company Name   －   City  ,   State      Build and design nursing division.  Recruit and hire all professionals.  Verify all credentials and background checks.  Make cold calls and appointments to local hospitals, nursing homes and doctors' offices to introduce service to build client base.  Answer all clients' and employees' questions and concerns regarding services, availability and pricing.          Branch Manager    June 1994   to   March 1996     Company Name   －   City  ,   State      Manage all activities at the local branch, delegati [...]","aon is looking for a health solutions vice president actuary central region

as part of an industryleading team you will help empower results for our clients by delivering innovative and effective solutions as part of our health solutions business group within aon preference for this candidate is to be based out of our chicago or lincolnshire offices candidates near other locations throughout our central region mn mo oh mi pa may also be considered on a case by case basis

your impact as a health solutions vice president  actuary

advance your actuarial career with aon engaging teams deep subject matter experts and rewarding projects describe our appealing culture with aons people rewards knowledge sharing individual contribution and work life balance  an actuarial career at aon adds up

job responsibilities
 lead actuary on client teams leading actuarial projects and client relationship
 influence clients overall strategic and financial direction in benefits frame results in the context of the marketplace
 project savingscosts related to health benefits and applicable changes
 mentor and leverage work to less experienced actuaries
 review health care budgets and contribution setting
 make statements of actuarial opinion and lead analysis behind them directly responsible for all actuarial deliverables
 communicate actuarial results to clients lead all financial meetings explaining actuarial results and potential alternatives
 assist in benchmarking discussions with clients in [...]"
1124,Management Internship,"CO-MANAGER           Summary    Seeking a management position that utilizes my strong experience and skills to achieve an organization's sales and profit goals Well-organized, detail-oriented individual who manages a high volume workload within a deadline driven environment Expertise in establishing priorities and coordinating work assignments to control and maximize productivity Skilled at working harmoniously with associates and resolving minor personnel problems Experience in staff performance evaluation and the creation/implementation of procedural changes to improve the quality of the workforce Outstanding customer service skills with focus on achieving top levels of customer satisfaction Skilled in use of MS Word, MS Excel, MS Power Point; bilingual in French and Creole           Work History      Company Name                Experience      Co-Manager    November 2011   to   January 2016     Company Name   -   City  ,   State      120 Employees -$800,000 Weekly Sales Volume Compile and interpret reports ensuring maximum profits are achieved  Seek high selling merchandise to feature on endcaps   Analyze revenue weekly to forecast expenditures and staffing needs     Supervise proper scanning of outs, make changes to the on-hands and replenish merchandise   Search and reduce shrink, look for opportunities to capture markdowns, ensure store is in line with company initiatives    Hire, train, supervise and terminate hourly associates; develop plans to assist in achievement of maximum performance;  monitor and give constructive feedback in a timely manner; provide learning opportunities through guidance and support; set clear expectations creating timelines and performance metrics     Require associates to adhere with customer service initiatives that create a pleasant shopping experience for customers by having daily meetings, ""coaching by walking"" and computer-based training   Drive community awareness programs by participating and supporting community events, i.e [...]","job description

parttime

make big money at menards
 extra  per hour on weekends
 store discount
 profit sharing
 exclusive discounts for gyms car dealerships cell phone plans and more
 flexible scheduling
 dental plan
 onthejob training

start building an exciting and rewarding career in retail with a growing company as a management intern with menards immediate openings available

our management internship is a paid handson training program designed to develop and prepare you for the world of retail management

as you progress through the week management internship program your general management team department managers and store team members will work alongside you to develop your understanding of our business and help prepare you to take on a management role in the near future

this is a paid parttime position that will have the opportunity to develop stronger organizational communication and time management skills as well as the opportunity to gain handson management experience

apply today we are hiring immediately and are excited to talk to you about the great opportunities available with menards"
1125,"Retail Sales Associate - Furniture​/Mattresses, Quaker Bridge Mall...","CONSULTANT       Career Overview      Experienced self-starter who is highly customer service-oriented, organized and possesses strong time management skills. Qualified Customer Service Rep with 13 years in a detail-oriented customer service and call center environments; offering a record of successful job performance through problem solving and experience developing and implementing innovative solutions.         Core Strengths          Seasoned in conflict resolution  Telephone inquiries specialist  Active listening skills  System checks and troubleshooting  Resourceful   PC expert  Windows XP/Vista   Service solutions expert      Exceptional telephone etiquette  Patient and diligent  Vast technical knowledge  Deadline-oriented            Accomplishments      Customer Assistance     Worked with company systems such as Live Support and diligently completed all assigned tasks, working overtime as needed.     Customer Service     Researched, calmed and rapidly resolved client conflicts to prevent loss of key accounts.    Customer Interface     Greeted customers upon entrance and handled all cash and credit transactions.  Assisted customers over the phone regarding store operations, product, promotions and orders.          Work Experience      Consultant   07/2013   to   08/2015     Company Name   City  ,   State       Accounting Skills Operated computers programmed with accounting software to record, store, and analyze information.  Formally recognized for excellence achieved in financial analysis, budgeting and forecasting when ordering products.  Sales Consistently generated additional revenue through skilled sales techniques.  Product Sales Cross-sold services at a rate of 30%, upgrading customers to different products and product packages.  Market Research Interviewed clients via market research surveys to identify product issues and customer needs.  Customer Interface Greeted customers upon entrance and handled all cash and credit transactions.  Assisted customer [...]","location lawrence township
macys inc

  as a retail sales associate at macys youll
assist customers in all aspects of service fulfillment
determine customer needs based on personal features and other customer preference related factors
demonstrate knowledge of store products and services to build sales and minimize returns
perform sales support functions related to pos procedures"
1126,Broadcast Media Sales,"VICE-PRESIDENT DATA AND MARKETING TECHNOLOGY       Professional Summary     I help media companies succeed with digital products and customer experiences. My passion is helping people and organizations transform, grow, and thrive with a unique mix of strategy, marketing, product, and technology leadership. This expertise has been developed over twenty years spent building successful digital businesses and products - across the world.       Skills          Team leadership  Budgeting and finance  Process implementation  Project management      Staff development  Strong verbal communication  Extremely organized            Work History     04/2017   to   Current     Vice-President Data and Marketing Technology      Company Name   –   City  ,   State      Driving evolution of the firm into a data-driven marketing company, leading the design and delivery of data-driven products, services, strategies, and platforms.  Setting the strategy and direction for a newly formed Data Division while hitting ambitious growth targets.  Leadership of in-house startup Orchestrate, which is a marketing funnel automation and lead nurturing platform for B2B markets that capitalizes on content marketing.  Leading full life cycle product development for data & data-driven products, including market research, positioning, processes, and technology.  Acting as product owner for data and martech across all platforms in our Agile processes.  Ensuring compliance with data privacy legislation functioning as Data Protection Officer.        03/2011   to   03/2017     Vice-President Digital Media      Company Name   –   City  ,   State      Responsible for shaping and executing product vision and strategy and driving digital business transformation.  Led product management, digital marketing, and digital strategy.  Responsible for 35 reports, budget of $5 million, 100+ web sites, 80+ mobile apps, matrix P&L owner for $25+ million digital business.  Led product development, market research, digital st [...]","salem surround columbus is looking for a digitalsavvy highly motivated sales professional to join our advertising team this person will sell multimedia marketing solutions including digital broadcast and events sales to local smalltomediumsized businesses smbs

we simplify the marketing process for our customers while helping them understand their advertising options all while using bestinclass tools in short we help our customers grow their business

if this sounds intriguing then wed love to hear from you and tell you more

responsibilities
 prospect for qualified local and regional businesses present and close appropriate marketing solution programs
 deliver compelling advertising presentations and strategic plan that address client objectives
 responsible to accurately project revenues meet and exceed monthly budgets for all product lines and overachieve annual budgets
 follow accountabilities set forth by your sales manager to help guide you to success achieving monthly sales quotas consistently

qualifications
 the successful candidate will be smart curious tenacious entrepreneurial independent passionate and enthusiastic enjoy the thrill of the hunt by bringing in new business
 track record of exceeding sales goals
 proficiency in prospecting and effective listening skills
 a college degree is a plus with  years of sales experience preferred
 great problem solving and analytical abilities and strong business acumen
 strong understanding of the local market marketing co [...]"
1127,Sales Manager,"SALES REPRESENTATIVE       Summary     Food service worker with fast food, retail and customer service experience. Trained in food safety and handling.  Also have some Sales Representative Skills.          Highlights          Reliable and punctual  Reliable team worker  Cash handling  Comfortable standing for long time periods  Math and language skills  Conversant in Spanish  Restaurant management  Excellent multi-tasker      fast learner  self-motivated  able to work in fast-paced environment  able to count daily bank deposit  able to stay busy and focused while on the job            Experience      Sales Representative     Sep 2015   to   Sep 2015      Company Name   －   City  ,   State     Keep records of purchases, sales, and requisitions.  Select the correct products or assist customers in making product selections, based on customers' needs, product specifications, and applicable regulations.  Collaborate with colleagues to exchange information, such as selling strategies or marketing information.  Demonstrate and explain the operation and use of products.  Inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products.  Attend sales and trade meetings, and read related publications in order to obtain information about market conditions, business trends, and industry developments.  Complete expense reports, sales reports, or other paperwork.  Complete product and development training as required.         Swing Manager     Aug 2012   to   Sep 2015      Company Name   －   City  ,   State     Made sure Crew Members had designated breaks.  Close and Open store in a timely manner.  Run a shift with the full responsibility that comes with being in charge.  Verify that prepared food meets requirements for quality and quantity.  Up-sold additional menu items, beverages and desserts to increase restaurant profits.  Recorded customer orders and repeated them back in a clear, understandable manner. [...]","we are hiring a sales manager

summary

being the sales manager at a concord hospitality property means you hold an important key to the hotels success you will develop and foster hotel business through direct sales marketing telemarketing direct mail and tours of the hotel for both guest rooms and event space

responsibilities

 foster business with proactive and reactive sales efforts

 provide excellent customer service to our clients with speed and efficiency in returning calls and bookings

 exude proactive planning organizational skills and keen sense of pricing for overall efficiency of department

 provide excellent follow through on details to account and to hotel departments

 be the face of the hotel as all industry events with property representation of professionalism and character

 work with  party booking sites concord revenue management and city convention centers for maximization of key citywide events

 meet and exceed all monthly revenue and sales calls goals

 documentation of all sales activities in delphi or similar sales system for tracking and history

 be a team player at all times to assist as needed in the operation of a successful hotel

benefits

we offer competitive wages fulltime associates are eligible to participate in a comprehensive benefit package which includes medicaldentalvision plans life insurance stlt disability options  options tuition assistance discounted room rates at concord managed hotels plus training  development and career a [...]"
1128,Credit Collections Lead,"HR MANAGER             Highlights          SENIOR HUMAN RESOURCES STRATEGIST / RECRUITMENT MANAGER  Talent Management | Strategic Recruitment Planning  Organizational Development  Top-performing Human Resources Professional with 10+ years of experience providing innovative and results-driven leadership within small and large organizations. Proven ability to effectively communicate with staff on all corporate levels, create and inspire positive relationships, and build solid teams of professional employees.  Expert in designing effective recruiting strategies targeting top-quality talent, performing contract negotiations, and creating initiatives improving employee satisfaction and retention. Characterized as a compassionate manager, strategic leader, and executive recruiter.  Value Offered  Workforce Planning  Team Building & Facilitation  Project Management  Vendor Relations  FMLA  Employee Retention  Performance Appraisal  Behavioral Interviewing  Performance Improvement  Employment Branding  Recruitment  Training & Development              Accomplishments      PHR - Professional in Human Resource Management Society of Human Resource Managers (SHRM) Publications: AT&T and TempHelp Build, Buy or Barrow for Success - AT&T's Wisconsin Manual for Sales and IT; Hiring Protocols (AT&T) - Strategies for Identification, Selection and Retention; Impact Recruiting - How Question Design Makes the Difference Instructor - UWM - School of Continuing Education & Certification Course:   Attract/Retain&Sucseed - Designing recruitment strategies to align with business objectives.        Experience      HR Manager    March 2013   to   Current     Company Name          Overvie.  Corporate HR Manager for project management & consultancy firm - offering advisory services to the life science, biotechnology & medical device industries.  I provide strategic direction and design in all areas affecting talent acquisition, onboarding, performance management & instructional training design. [...]","position credit collections lead

location columbus ohio

at otc industrial technologies we believe that our employees are our greatest strength through investment in our people and growth from within we believe in providing you with a wide variety of opportunities to accelerate your career potential as you help us drive change to move our business forward

for over  years employing and developing the bestinclass talent has been at the forefront of our success by coupling our teams handson experience with a wide range of products from top vendors we provide customers with the best quality products and technical application expertise and services at the lowest possible costs

position responsibilities
 assist the creditcollection manger with the development and improvement of policy and procedure in the creditcollection area
 set targets and goals for the creditcollection team of  associates coach and lead the team to improve  current dso and the overall skillset of employees
 assist the creditcollection manger with collection activities and credit evaluation across business units
 work closely with sales teams to establish appropriate credit limits while working to establish on time payment goals
 participate in executing creditcollection strategies based on customer and industry information
 communicate with internalexternal customers on all creditcollection policies

qualifications
 bachelors degree in business or accounting or equivalent work experience required
 minimum o [...]"
1129,"Senior Sales Executive- Revenue Cycle Management - MI, OH, KY, IN","2ND LEVEL ASSISTANT STORE MANAGER, OPERATIONS MANAGER MANAGER, SALES & SERVICES MANAGER       Summary     RETAIL | OPERATIONS | SALES MANAGER Client-driven, quality-focused retail manager with proven track record of top performance      Retail leader with profound and broad expertise in every aspect of store management. Critically evaluates and minimizes operational costs in context of store profitability. Creates and promotes caring customer service program for entire staff. Coaches every employee toward individual goals. Establishes retail environment that encourages positive customer experience and promotes realization of sales targets. Core Knowledge and Skills Retail Merchandising, Recruitment & Retention, Operations Store Planning & Design, Team Leadership, Coaching and Mentoring Profit and Loss, Loss Prevention, Personnel Training and Development       Highlights                      Experience         01/2004   to   01/2009      Company Name   City  ,   State           2nd Level Assistant Store Manager, Operations Manager Manager, Sales & Services Manager     01/2012   to   Current       Managed nearly every aspect of store operations.  Trained and developed store staff in customer service techniques.  Monitored and implemented corporate programs in sales, shipping, and merchandising.  Directed large store team to.  create a sales environment that consistently met expected sales goals and reduced operating costs.  Managed team.  of 25, including hourly employees and specialists.  Entrusted with the most complex customer service issues including personal and commercial purchasing accounts.         Assistant Store Manager     01/2011   to   01/2012      Company Name   City  ,   State      Responsibilities consisted of managing and recording profit loss and key performance indicators, Communicating.  with buying office about classifications and styles for product inventory, and Managing and maintaining all records and documentations including invoices and emplo [...]","the strategic sales executive providers is responsible for identifying prospecting and generating new revenue within assigned hospital accounts in mi oh ky in this role is an individual contributor position that functions as a primary point of contact for assigned key accounts with special focus sales of all solutions from front to back in the revenue cycle of hospitals idns and large physician practices

 selling   internal sales processes   nonsales related activities  what will be my duties and responsibilities in this job  developing and executing against strategic account and territory plans  building and maintaining longterm relationships with executive decision makers  developing understanding of accounts identifying additional sales opportunities and engaging solution specialists as necessary  maintaining understanding of the change healthcare solution portfolio within provider segment primary skills  provider market expertise executive presence  overall account and territory strategy  complex sales process management  familiarity with the revenue cycle  strong communication and collaboration skills interfacing with am implementation teams and client support teams

 proficient and skilled presentation skills  proficient leading and managing hybrid client meetings what are the requirements needed for this position  bachelors degree or equivalent experience  minimum of  years of revenue cycle sales experience  strong healthcare it sales experience what other skillsexper [...]"
1130,Medical Office Specialist,"LIBRARY EDUCATIONAL AIDE           Summary     To obtain an administrative assistant position where I can apply my 10  years of customer service, gift of multitasking, and professional experience to provide a team with a high quality of consistent supportive experience.              Highlights          Competent and reliable professional, committed to top quality work   Organized and multitasking person   Resourceful in solving problems, maximizing resources, leading, delegating and negotiating  Collaborate easily with co-workers and work well independently   Possess excellent communication and inter-personal skills   Perform effectively despite sudden deadlines and changing priorities   Proven ability to identify, analyze, and solve problems   Highly reliable self-starter; can be counted on to complete assignments and manage projects   Planner, sets goals, and meets deadlines   Experienced in customer relations   Self-motivated; able to learn on own initiative   Excellent record of dependability and reliability   Versatile and multi-skilled person   Relates easily with all levels of co-workers and customers   Excellent verbal and written communication skills       10 years' experience working in the customer service industry   Entrepreneur skills; forward thinker, always trying to improve things or determine functionality   Hard worker, quick learner, and ability to assume responsibility   Work well under pressure as part of a team   Responsible, resourceful, and able to implement change or policies  Efficient, supportive and flexible   Ability to work in a fast-paced, intense environment smoothly   A visionary and creative person Meticulous worker; attentive to quality and detail oriented   Able and willing to assist co-workers, supervisors, and clients in a cooperative manner Committed to providing total quality work   Dependable employee with common sense and a variety of skills   Work well under pressure to meet deadlines   Work cooperatively with a wide range [...]","what do you think about this type of role

medical office specialist
memorial family medicine
location_on jacksonville fl united states
schedule fulltime  days  hrswkdays only
business_center admitting registration clerical and scheduling    job id 
s
introductionlast year our hca healthcare colleagues invested over  hours volunteering in our communities as aan medical office specialist with memorial family medicine you can be a part of an organization that is devoted to giving back
benefitsmemorial family medicine offers a total rewards package that supports the health life career and retirement of our colleagues the available plans and programs include
comprehensive medical coverage that covers many common services at no cost or for a low copay plans include prescription drug and behavioral health coverage as well as telemedicine services and free airmed medical transportationadditional options for dental and vision benefits life and disability coverage flexible spending accounts supplemental health protection plans accident critical illness hospital indemnity auto and home insurance identity theft protection legal counseling longterm care coverage moving assistance pet insurance and morefertility and family building benefits through progynyfree counseling services and resources for emotional physical and financial wellbeingfamily support including adoption assistance child and elder care resources and consumer k plan with a  match on  to  of pay based on years of serviceem [...]"
