row_id,job_id,resume_id,pool_source,pred_prob,embedding_similarity,skill_overlap,weighted_skill_score,title_similarity,resume_category,job_position_title,resume_text,job_description
1056,672,649,B_xcat,0.40609429180565204,0.5878593,0.0,0.0,0.35828012,BUSINESS-DEVELOPMENT,Software Developer- Entry Level,"GLOBAL BUSINESS DEVELOPMENT MANAGER/MARKETING       Summary     Professional Account Manager trained in building strategic network ties and increasing sales revenues. Cultivates and maintains strong customer relationships.        Skills          Prospecting and cold calling  Strategic account development  Team building expertise  Proven sales track record   Strong communicator         Skilled in MS Office  Strong interpersonal skills  Relationship selling  Product training and placement  Strong deal closer  Exceptional customer service skills            Accomplishments      Established thirty new accounts in a single year through successful business development/management skills. A company record. (GigaSpaces Technologies)  ​​  ​    Turned a one thousand dollar a year territory into a one million dollar territory in just a little under 2 years. (Buzz Food Service)​    Earned the 2012  ""Spirit Of Generosity Award ."" Given once a year to a salesperson who demonstrated an outstanding commitment to customer service in a way that improved both company reputation and work environment. (Buzz Food Service)    Master of Brand Advantage/Master's level meat course. (Buzz Food Service)         2006 Employee of the Year, Education, Employment and Training Department. (Goodwill of the Kanawha Valley)         Experience      Global Business Development Manager/Marketing   09/2015   －   Current     Company Name     City  ,   State        Grew customer base from  10  accounts to  35  accounts in  a year's time .     Established over 30 new international sales relationships.  Closed deals with several Fortune 500 companies.  Recognized for aggressive lead generation and work ethic.  Trained sales teams on educational products at seminars and special events.    Worked closely with company executives to identify new business opportunities.       Gathered all relevant materials for bid processes and coordinated bidding and contract approval.              Sales Rep.   09/2012   －   08/20 [...]","apprentice now has an excellent tech job opportunity for individuals looking to start and build a new career in technology as a software developer our client is an industry leader in technology services and consulting providing you a great job opportunity in the tech field to get your foot in the door

you will have the opportunity to work alongside a team of professionals to solve reallife problems and learn how to make an impact they will equip you with everything you need to know to make a meaningful impact as a professional within their organization and start your new career off right this is a fulltime salaried opportunity with benefits and no prior technical experience required

software development job duties may include but not limited to

responsible for developing solutions for clients using appropriate software

involves daytoday configuration build test support and maintenance

build and test interfaces for application development assignments test all code developed as per the defined quality process standard

develop userfacing applications that address the functional requirements while providing a superior user experience to the endusers

develop software and integration flows for clients

design execute and automate scenarios scripts and procedures

document software defects using a bug tracking system

participate in trouble shooting existing software issues and implement as per the change management process

design and configure interfaces needed to transfer [...]"
1057,275,1842,C_rand,0.4884699296546512,0.62516767,0.5,0.44832218,0.32336405,ACCOUNTANT,COORDINATOR - MARKETING,"ACCOUNTANT         Skills        Timberline, MRI, YARDI, Peachtree, Peoplesoft, OneSite, QuickBooks
Microsoft Word and Excel            Experience     07/2014   to   Current     ACCOUNTANT    Company Name   －   City  ,   State      I am an experienced and goal-oriented Accountant with a demonstrated track record in preparation and analysis of financial reports to summarize and forecast financial position.  Independent contributor committed to superior quality, teamwork and proficient internal and external customer service.  An Accountant experienced in driving efficiency, productivity, and implementation of process improvements to support achievement of overall corporate goals and objectives.  Core competencies include:.  Accounting Management.  Cash Management FDH Velocitel provides all the services needed to design, build, optimize, upgrade and maintain broadcast and wireless infrastructure.  FDH Velocitel develops innovative solutions for evaluating the condition of heavy civil structures, such as bridges, dams and levees.         04/2010   to   07/2014     Accounting Manager    Company Name   －   City  ,   State      Responsible for financial management functions including preparation and delivery of monthly/quarterly financial statements, and variance analysis for several cost centers.  Responsible for processing of general accounting functions, balance sheet account reconciliation, time and material and AIA billing for Government work, inventory, and job costing.  Responsible for coordination of annual audit and government auditing.  Implemented an inventory system.  Assisted in implementation of percentage of completion reporting for revenue.  Assisted in Accounting system upgrade Northwood Ravin is a leading multifamily development, construction and property management firm serving the Southeast.         05/2005   to   06/2009     Senior Accountant    Company Name   －   City  ,   State      Responsible for property and development accounting for several enti [...]","job summary

the team member in this position is responsible for providing superior service to both internal and external guests the marketing coordinator is responsible for assisting the director  manager of marketing in executing the propertys marketing plan and daytoday operations

essential duties  responsibilities
 guest relations as it involves interacting with guests during deployment of special events and promotions
 deployment and coordination of property contests including ordering selection of materials setup décor and selection of prizewinners
 management and maintenance promotional materials such as décor promotional merchandising and other promotional tools
 working as event staff to setup events administer contesting issue prizing and ensure proper procedures or rules are followed
 coordination of property activation events with players club personnel and or any promotional agencies
 uploading and managing photo galleries for contest winners and communicating relevant information to the companys digital agency for social media
 special projects as assigned by the lead for marketing operations
 assist with and participate in activities related to audio visual and digital media
 coordinate maintain and assist with group sales
 comply with our drug  alcohol free workplace subject to post offer for cause and postaccident drug tests
 be a customer experience owner act in ways that will surprise and delight our guests leave guests with positive feelings about our pro [...]"
1058,27,740,B_xcat,0.4294280896107904,0.6586937,0.125,0.14168912,0.28723714,HEALTHCARE,Senior Marketing Specialist,"REGISTERED NURSE       Professional Summary    To provide safe, efficient, and quality care to patients and their families while adhering to policies and procedures.      Licenses    Completed coursework in Anatomy and Physiology, Anatomy Lab, English Composition, Cardiopulmonary Resuscitation, Microbiology and Microbiology Lab, and Medical Terminology      Skill Highlights        Microsoft Office, Word, Excel, PowerPoint, and Outlook            Professional Experience     06/2016       Registered Nurse    Company Name   －   City  ,   State      Self-motivated leader with over 8 years of experience in emergency medicine and health care.  Self-starter who is able to maneuver through tasks and make sure the job is done in a timely and proficient manner.  Trainer and teacher who can effectively break down tasks so they can be understood and executed without flaws.  Facilitator of group projects to help others understand the objective and how to produce an effective outcome of the job being presented.  Creative mindset that can present an outcome in more than one way with many options being available.  Able to communicate with other team members from diverse backgrounds and incorporate the needs of every individual to create a positive atmosphere.  Able to recognize abnormalities and report them in a timely and efficient manner.  Flexible by being able to quickly adapt to change at the last minute and complete the project without delays.  Mentored those in the health care field to understand the emergency medical system and reporting standards, while having the knowledge to formulate and present reports to the next echelon of care.  Knowledgeable of regulatory requirements in order to adhere to healthcare standards and protocols.  Completion of over 120 clinical hours of Medical Surgical, Pediatric, and Psychiatric health services.         11/2010   to   05/2013     Medical Technician/ Healthcare Specialist    Company Name   －   City  ,   State      Supervisor: SSG Stov [...]","we are more than a health system we are a belief system we believe wellness and sickness are both part of a lifelong partnership and that everyone could use an expert guide we work hard care deeply and reach further to help people uncover their own power to be healthy we inspire hope we learn grow and achieve more  in our careers and in our communities

job description summary

this marketing sr specialist supports the ohiohealth strategic imperative of growth by supporting marketing activities for the ohiohealth system the position is accountable for developing and executing integrated marketing plans that align and fulfill ohiohealths mission vision values and strategic priorities the marketing sr specialist supports coordinates and helps execute strategic integrated marketing and communications activities for internal and external audiences contributes to marketing plan development implements marketing projects and events and develops webbased marketing content and manages project timelines etc this position collaborates with other marketing  communications team members on matrixed workgroups to support activities across various service lines and care sites and participates as an active member of integrated teams throughout the organization the marketing sr specialists must be able to effectively manage multiple projects with extreme attention to detail and deliver results on tight timelines strong writing and editing skills and good prioritization and time management skil [...]"
1059,783,644,topK,0.47141803540653965,0.58693933,0.25,0.25,0.24701911,BUSINESS-DEVELOPMENT,Real Estate Attorney (4+ yrs),"BUSINESS DEVELOPMENT MANAGER       Professional Summary    Experienced, driven and successful Sales Professional recognized for consistently growing sales revenues and profitability. Frequently selected by management to open new territories and rapidly develop sales pipelines through the use of innovative and imaginative sales and marketing programs that achieve maximum market exposure and penetration. Parlays commitment to community and passionate for causes supported into strong networking and business alliances. Proficiencies: Solution Based Sales  Key Relationship Management  Business Development  Project Management  Product Knowledge Territory Management  Customer Education & Training  Marketing & Brand Positioning  Stakeholder Engagement      Skills                    Work History     09/2013   to   08/2014     Business Development Manager      Company Name   –   City  ,   State      Provided leadership and drove sales for organization providing workforce solutions to Aerospace & Defense, Engineering,.  Government, Health Care, Life Sciences, Information Technology and Telecommunications industries.  Accomplishments: Consistently grew sales revenues and profitability Extend coverage of Indianapolis office to cover Midwest region Rapidly developed the sales pipelines with innovative and imaginative sales and marketing programs.        01/2012   to   01/2013     Network Solutions Consultant      Company Name   –   City  ,   State      Provided sales and leadership expertise to various departments including mentoring junior sales staff enhancing organizational sales for organization catering to Information Technology industry in providing staffing solutions.  Accomplishments        01/2011   to   01/2012     Relocation Consultant      Company Name   –   City  ,   State      Served as recognized expert and solutions partner to clients of leader in the relocation industry in National Account and Commercial Relocations while managing contract administration and comp [...]","phillips lytle is looking to expand our talent within our real estate practice team phillips lytle has an excellent reputation and a roster of high profile clients including fortune  and fortune  companies in industries such as telecommunications technology energy nanotechnology manufacturing healthcare and life sciences

the real estate practice team seeks to hire an attorney with at least  years of experience handling sales and acquisitions of commercial properties commercial leasing financing transactions and related areas of commercial real estate

we offer a flexible workplace a commitment to advancement and significant client contact and responsibility we value community engagement and an entrepreneurial spirit we are focused on growing our firm across our entire footprint and welcome associates who are looking for an inclusive and equitable environment where mentoring feedback and training are emphasized

to apply submit a cover letter resume writing sample and an official transcript to sandra e langs esq

apply here

note phillips lytle is not working with any search firms
in connection with filling this position"
1060,15,1305,B_xcat,0.46887097822913215,0.63022596,0.0,0.0,0.31134474,DIGITAL-MEDIA,Senior Web Designer (REMOTE),"DIGITAL MARKETING ASSOCIATE       Summary    Dynamic and highly enthusiastic individual with keen business acumen seeking a position in Marketing and Advertising to apply advanced customer service skills and uncommon creative mindset to bring a positive initiative to your business operations and an upward curve to your company revenue growth Skilled marketing professional focused on exceeding revenue goals, driving high-volume new user acquisition, and growing subscription-based businesses Well versed in all aspects of marketing campaigns from concept development to execution and launch Highly organized individual with strong knowledge of business organization and processes as well as management techniques who constantly strives for self-development and education welcoming every opportunity to expand intellectual, cultural, and professional horizons Highly competitive team player and multitasker seeking to positively contribute to overall team performance and the achievement of all established corporate objectives Efficient communicator with an uncommon ability to relate to people and provide excellent customer service Responsible professional with strong analytical skills and a proven ability to produce a range of solutions as well as work under stress still delivering good results Account Management Brand Development Sales Promotion	Multi-Media Marketing Campaign Planning & Execution CRM & Profit Maximization	Strategic Media Placement Market Analysis Customer Service	Advertising       Experience     05/2016   to   11/2016     Digital Marketing Associate    Company Name   －   City  ,   State      PatientPop is one of the top 20 fastest growing startups in Los Angeles and is the first growth-focused platform that accelerates new patients growth by automating practice marketing and eliminating the need for dedicated marketing resources.  Optimize web presence and visibility of healthcare professionals.  Create, oversee and audit social media pages, health directory p [...]",the apply with seek option will be utilized for international applicants mainly australia if this does not apply to you please use the apply optionsenior web designer remoteif you care theres a place for you herefor a career path that is both challenging and rewarding join sedgwicks talented team of  colleagues around the globe sedgwick is a leading provider of technologyenabled risk benefits and integrated business solutions taking care of people is at the heart of everything we do millions of people and organizations count on sedgwick each year to take care of their needs when they face a major life event or something unexpected happens whether they have a workplace injury suffer property or financial loss or damage from a natural or manmade disaster are involved in an auto or other type of accident or need time away from work for the birth of a child or another medical situation we are here to provide compassionate care and expert guidance our clients depend on our talented colleagues to take care of their most valuable assetstheir employees their customers and their property at sedgwick caring counts join our team of creative and caring people of all backgrounds and help us make a difference in the lives of othersopen to remote work all locations within the usprimary purpose  conceptualize and design user experience projects and initiatives and oversee designers to ensure highquality work throughout the entirety of the projectessential functions and responsibilities creat [...]
1061,516,614,topK,0.4965945154976804,0.48735523,0.25,0.22317128,0.3046564,BUSINESS-DEVELOPMENT,"Vice President, Head of Global Medical Affairs","DIRECTOR OF BUSINESS DEVELOPMENT       Professional Summary     Extensive experience in LTAC Marketing in a hospital setting. Ability to build strong rapport with physicians, patient's families, case managers and health care community. Managed and lead team of clinical, admissions and marketing liaisons and efficiently communicated patients' needs to clinical staff. Expert in planning and executing marketing strategies to build relationships in new territories and increased referral sources. Track record of consistent growth in census of hospital through demonstrating strong professional relationships with referral sources and turn potential referrals into admissions. Self driven and innovative with a strong desire to compete with other LTACHs to increase hospital census. High recommendations by leading physicians based on performance and work ethics.       Highlights          Excellent interpersonal communication skills with the ability to keep professionalism.  Confident public speaker.  Highly motivated marketer.  Patient care oriented, increasing and securing walk-in tours for patients' families and catering to their needs.  Cultural awareness and sensitivity towards patients and physicians.   Trained by physicians and nurses to evaluate patients' charts and make recommendations for LTAC based on diagnoses.      Proven ability to manage marketing team and yielding results.  Strategically develops marketing plans.  Track record of financial management by efficiently using budgets to organize networking events, company functions and annual galas.  Effectively influences team members by showing motivation and drive to perform.  Understands and explains the continuum of care model to patient families.   Clinical knowledge in identifying LTAC patients with proper diagnoses and treatments.            Experience     04/2013   to   10/2014     Director of Business Development    Company Name   －   City  ,   State     Managed and lead by example a team of qualified marke [...]","work at rocket pharma and help cure rare diseases

rocket pharma is a fully integrated clinicalstage company advancing gene therapies with curative potential for multiple rare childhood diseases rocket places enormous value on people and considers team member progress and wellbeing to be as important as the progress of its pipeline we are looking for handson team players who enjoy collaborating with colleagues we share a passion for seeking gene therapy cures for devastating diseases and making a difference for patients this is an opportunity to become an integral part of a small highly productive team and to help grow an entrepreneurial scientifically driven organization that is increasingly recognized as a leading biotechnology innovator in addition to a competitive compensation package featuring a generous  match and stock options the position includes excellent health benefits

we are seeking a vice presidenthead of global medical affairs to oversee development of a global organization supporting rockets development and launch of innovative and transformative gene therapies for lifethreatening blood cardiovascular and immunologic disorders reporting to the chief medical officer the vp medical affairs will be responsible for development of a medical affairs team that will partner with rockets clinical development and commercial teams to enable successful latestage development launch and lifecycle management across rockets multiple clinical and registrationalstage gene ther [...]"
1062,672,881,B_xcat,0.49646911077047523,0.6285569,0.33333334,0.33333334,0.107314475,FITNESS,Software Developer- Entry Level,"O        SITE LEAD/PROCESS ANALYST         Summary     I am seeking a position that challenges my current experience and grants the opportunity to make a measurable impact. Much of my experience is transferable, specifically in the areas of business strategic planning, process development, problem resolution, customer service, attention to detail. I also look forward to further developing my skills and talents within the contest of the organization. I am a strong planner and problem solver, who readily and easily adapts to change. I work well individually or within the context of a team, and consistently exceeds expectations. Able to manage multiple priorities and meet tight deadlines without compromising quality.       Skills           Leadership development training     Process development      Bank reconciliations     Office Management   Conflict resolution      Complex problem resolution        Strategic planning      Records Management  performance tracking   Business recovery and sustainability    Interpersonal Customer Service  Spreadsheets/Reports  All forms of communication including verbal, written and digital          Computer skills   Microsoft office Suite  workday program  kronos  Regloginc   Arrow and CPI  Fidelity   QuickBooks               Accomplishments       Multiple awards for performance.     Cut operating expenses by 45  % year over year by   created new workflow process that enhanced efficiency      Reduced office expenses by finding smarter solutions for vendors, suppliers and services.       Five years of training on leadership development and mentorship      Completed over 50 books on leadership, people skills and business management.       ​         Experience      site lead/process analyst   City  ,   State    Company Name  /   Sep 2013   to   Current         Developed organizational change management strategies.  Reduced organizational operating costs by  45 % by streamlining processes.          Conducted activity-based analysis of busi [...]","apprentice now has an excellent tech job opportunity for individuals looking to start and build a new career in technology as a software developer our client is an industry leader in technology services and consulting providing you a great job opportunity in the tech field to get your foot in the door

you will have the opportunity to work alongside a team of professionals to solve reallife problems and learn how to make an impact they will equip you with everything you need to know to make a meaningful impact as a professional within their organization and start your new career off right this is a fulltime salaried opportunity with benefits and no prior technical experience required

software development job duties may include but not limited to

responsible for developing solutions for clients using appropriate software

involves daytoday configuration build test support and maintenance

build and test interfaces for application development assignments test all code developed as per the defined quality process standard

develop userfacing applications that address the functional requirements while providing a superior user experience to the endusers

develop software and integration flows for clients

design execute and automate scenarios scripts and procedures

document software defects using a bug tracking system

participate in trouble shooting existing software issues and implement as per the change management process

design and configure interfaces needed to transfer [...]"
1063,780,1393,A_mid,0.46732666088614033,0.421396,0.0,0.0,0.3857125,CHEF,Vice President Marketing,"EXECUTIVE CHEF       Executive Profile     More than twenty years of progressively responsible experience as a dynamic, resourceful and skilled Executive Chef with a proven success record in both fine dining and catering. Associate of Occupational Studies in Culinary Arts from The Culinary Institute of America. Supervised a staff of 40 to prepare as many as 5,000 meals per day. Highly organized; initiated and coordinated all pastry production for four restaurants and a catering company. Very professional; experienced in developing new food concepts and applications        Skill Highlights          Multi-operation hospitality management  High degree of drive and determination  Proven leadership skills       Special dietary needs expert  Adaptable  Staff development talent             Core Accomplishments     Directed the operation and organization of kitchens and all food-related activities, including the presentation and serving of food.Created and explored new cuisines. Milwaukee Journal Sentinel Carol Deptolla's Top 30 Restaurants of 2011.       Professional Experience      Executive Chef   11/2014   to   Current     Company Name   City  ,   State       Effectively plan and develop menus for the club considering factors such as product availability, food and service cost, marketing conditions and business volume.  Ensure the correct preparation and presentation of a consistent level for all food items prepared through production and demonstration.  Full accountability and responsibility for all Café/Kitchen operational functions. Additional roles in Ordering, Receiving, Inventory and Loss Prevention.   Developed Scratch Pastry Program to produce and distribute from Bristlecones's kitchen to sister clubs.          Premium Club Chef   01/2014   to   11/2014     Company Name   City  ,   State       Directly responsible for food and labor costs, menu development, recipe creation and standardization of recipe production to ensure consistency.  Promote positive public r [...]","about the company

webbmason is a fullservice marketing firm with offices coast to coast  from our corporate headquarters in hunt valley maryland to los angeles and just about every major metropolitan area in between for over  years weve been focused on helping activate brands at the local level through engaging content material and merchandise  providing upstream strategy creative services and technology connected to downstream production and distribution both physical and digital

effective july  webbmason marketing has merged with supplylogic combining two brands that together  provide an unmatched portfolio of techenabled marketing services for print branded merchandise point of sale and digital solutions

job summary

were looking for a creative and passionate vice president of marketing who will work directly for our chief strategy officer helping define support activate and optimize the combined companies aggregate gotomarket strategy this is a remote role based out of new york with planned travel to key office locations including the corporate office located in hunt valley maryland

ideal candidates will be able to do the following
 thrive in a fastpaced environment with the ability to manage multiple priorities
 proactively identify businessmarketing opportunities and create action plans
 manage and plan at both the strategic and operational levels
 lead creativedesign strategy everything you hear see and touch
 infuse passion creativity and innovation into our busin [...]"
1064,630,1098,A_mid,0.5479797941283219,0.4072131,0.0,0.0,0.7882453,SALES,Retail Sales Assistant,"SALES ASSOCIATE         Core Qualifications        Working knowledge of Microsoft Office (Word, PowerPoint, Excel, Outlook, Publisher            Education and Training     May 2016     Bachelor of Science  :   Communications Public Relations Political Science    SALEM STATE UNIVERSITY   －   City  ,   State      Communications Public Relations Political Science          Work Experience     12/2016   to   Current     Sales Associate    Company Name   －   City  ,   State      Respond to member inquires via email or phone.  Establish referral programs using OTF sales system.  Sell memberships or upgrades.         08/2016   to   11/2016     Marketing Coordinator    Company Name   －   City  ,   State      Promote ridesharing programs by hosting events at client locations.  Develop marketing flyers using Publisher.  Manage all aspects of event production.  Support Field Directors in project management.  Manage social media accounts (Facebook, Twitter).          Intern    Company Name   －   City  ,   State      Helped film the Malden holiday parade using editing skills.  Designed brochures for upcoming events.  Collaborated with members of the Malden neighborhood.          Staff Writer    Company Name   －   City  ,   State      Student -run campus newspaper.  Researched information for news articles using library and web sources.  Composed and edited informational articles as well as conduct interviews.  Gained knowledge in taking photographs and writing captions and sidebars.         11/2013   to   06/2016     Customer Service/Sales Representative    Company Name   －   City  ,   State      Help customers resolve billing questions, collect payments, and renew oil contracts.  Answer inbound calls and make outbound calls.  Promote oil as a safer choice.  Train new hires.          Skills    billing, brochures,  client, editing, email, event production, film, marketing, Excel, Microsoft Office, Outlook, PowerPoint, Publisher, Word,sales,salesforce","retail sales assistant job at eg  calgary ab
 our shop is looking to hire a full time retail sales associate

job responsibilities

receive customers in a welcoming manner

help them to select products

pack the purchases and process the payments

alert the team of potential security issues

stock merchandise

clean and organize the store

about  hours per week   per hour  fixed schedule that involve weekends 

no retail experience needed will train the right person 

ideal for those on the food sector that want to move to the retail sector

occasional heavy lift 

job types fulltime permanent

salary  per hour

schedule

shift availability

about the company

company eg 

company location calgary ab

estimated salary"
1065,788,904,A_mid,0.5649609366816131,0.44236037,1.0,1.0,0.2036892,FITNESS,Administrative assistant,"SERVER         Professional Summary    Ambitious student looking for an opportunity to use my knowledge and experience to learn about the mental health
field.      Skill Highlights          Superior communication skills  Solution-focused counseling  Exceptional problem solver  Positive attitude                Professional Experience      Company Name    City  ,   State    Server   01/2017   to   Current       Spoke with patrons to ensure satisfaction with food and service
     Displayed enthusiasm and knowledge about the restaurant's menu and products.  Communicated with other kitchen team members to ensure food was prepared on time and correctly.          Company Name    City  ,   State    Server   08/2016   to   12/2016       Provided friendly and attentive service and exceptional hospitality.  Set dining tables according to type of event and service standards.  Consistently offered professional, friendly and engaging service.  Stocked service stations with items such as ice, napkins, and straws.          Company Name    City  ,   State    Front Desk   01/2014   to   05/2015        Promoted club programs, products and services to participants     Trained all new sales employees on effective techniques.       Listened to customer needs and preferences to provide accurate advice.         Corrected dangerous movements and suggested alternate exercises.             Education and Training      High School Diploma     2012     Jackson Liberty High School  ,   City  ,   State              Associate of Science  :  Psychology    University of South Florida          Psychology        Associate of Science  :  Psychology    Temple University  ,   City  ,   State      Psychology","greets visitors prospective candidates and other visitors answers telephones and directs the caller to the appropriate associate

maintains and manages calendars for conference rooms receives sorts and forwards incoming mail coordinates the pickup and delivery of express mail services fedex ups etc

assisting in the payroll process for facility workers requirements  prior front desk administrative and office experience

flexible schedule is a must high school diploma excellent communication skills solid computer and basic mathematical skills

very positive attitude with an ability to work in a fastpaced environment location  bronx nyadministrative assistant administrative assistant healthcare

last updated"
1066,731,83,C_rand,0.4878247585715879,0.514461,0.75,0.75,0.30651373,HR,"Furniture Sales Associates - Bridgewater, N.J.","TERRITORY HR MANAGER       Executive Profile     Territory Human Resource Manager offering outstanding presentation, communication and cross-cultural team management skills. High-energy, results-oriented leader who ensures a fair, diverse, and engaged workforce.        Skill Highlights          Human Resources Leadership  Employee Relations  Certified Strategic Workforce Planner  Employee Development  Performance Analysis, Coaching, Counseling       Leadership/communication skills  Advising and navigating crucial conversations  Employee Engagement  Wage Analysis  Legal Compliance            Core Accomplishments      Successfully leads all Human Resource/Employee Relations functions for a 14 state Territory, with 250 stores, 25,000 Non-Exempt Employees (peak), and 750 Exempt Employees.  Improved Employee engagement for the Territory from 77% in 2013 to 85% in 2016.  Significantly reduced risk, liability, and loss to the company through business partnerships and  providing internal solutions to Employee relations issues.    Lead the industry in lowest EEOC charges along with being the lowest Territory in the company.   Effectively trained and developed leaders at all levels to effectively navigate through difficult Employee Relations Issues.  Leads the company in the highest training compliance.              Professional Experience      Territory HR Manager     Oct 2010   to   Current      Company Name   －   City  ,   State     Serves as an advisor for managers on issues related to all discipline.  Assists in analyzing barriers to performance and devises a strategy to meet challenges regarding performance expectations.   Counsels staff and management to consistently and efficiently apply policies to people-based issues in compliance with state/federal law.    Plans, organizes and controls all human capital activities for the territory and participates in the development of workforce plans, succession plans, talent management, and strategic direction.    Advocates dire [...]","are you enthusiastic and passionate about helping people do you love to provide excellent customer service are you ready for career advancement we want to hear from you fortunoff backyard store has a passion for people and our commitment to our employees allow us to offer an environment that is conducive to both professional and personal success we are a highly successful organization as a result of our commitment to hire and retain highly energetic and motivated sales professionals who perform

our company is seeking energetic goaldriven sales professionals who appreciate working in a fun friendly and dynamic furniture retail environment while earning a generous income

fortunoff backyard store is  years old and we look better than ever the fortunoff backyard store has a worldclass company culture that you can experience with us our compensation and benefits are exemplary as well as our outlook on worklife balance additionally we provide performancebased promotions we are strong and continue to grow fortunoff backyard store is the largest outdoor furniture specialty furniture retailer in the united states with some of the strongest buying power in the industry

a guaranteed annual salarywage plus commissionbased sales are more lucrative than just getting paid one way we pay you three different ways every two weeks you get paid a solid guaranteed salarywage all year long plus commissions plus incentives every two weeks youre getting all three every two weeks no waiting for mo [...]"
1067,297,2365,A_mid,0.41768803185878145,0.4975418,1.0,1.0,0.14740965,ARTS,Data Entry - Brecksville,"COORDINATOR, DONOR RELATIONS       Summary     Highly organized Communications Specialist with [Number] years in the communications field. Areas of expertise include web and print content development, public speaking and project management.   Highly qualified, detail-oriented and hardworking [Job Title] with more than [Number] years of experience. Proficient in research, writing, case management and client relations. Expert computing and technology skills including competence in multiple software applications, website design (HTML), CMS and hosting, networking issues and social media.       Highlights         Dedicated team player  SharePoint  Microsoft Office Suite  Event planning  Exceptional writing skills      Exceptional problem solver  Print and electronic media  Budgeting and forecasting  Project development and lifecycle            Accomplishments     Developed and implemented an innovative internal communications strategy to improve employee engagement through strategic messaging.   Formulated an inclusive design manual reference guide with more than [Number] design templates.       Experience     01/2013   to   Current     Coordinator, Donor Relations    Company Name   －   City  ,   State      Track and analyze donor data received from volunteer projects to effectively cultivate relationships   Research, identify, and analyze past campaign activities to develop effective campaign growth strategies and forecasts   Identify strategies to strengthen social media presence and increase engagement   Produce internal and external communications collateral (digital and print)   Generate ideas to develop communication strategies, for donor cultivation, solicitation, and stewardship   Maintain and utilize email marketing platforms to distribute email campaigns   Design and create presentations that effectively communicate complex data and information   Assist with the development and implementation of changes to volunteer programs, policies and procedures   Monitore [...]","kelly is looking for a data entry operator for the brecksville oh area
 this is a temporary assignment for approximately  months
 pay rate  an hour shift  if you have the below qualifications i would love to hear from you
 please call debbie at  ill take information from tax forms and enter into predefined fields via data entry
 the job is  data entrykeystroke input of the documents
 required qualifications  kph data entry with  accuracyyou should know your safety matters
 vaccination against covid may be a requirement for this job in compliance with current client and governmental policies
 a kelly recruiter will confirm and share more details with you during the interview process
 why kelly as a worker today its up to you to take charge of your career and look for opportunities to learn grow and achieve your potential
 helping you find whats next is what were all about
 we know whats going on in the evolving world of workjust ask the  people we employ each year
 connecting with us means getting the support guidance and opportunities needed to take your career where you may have never imagined
 about kelly at kelly were always thinking about whats next and advising job seekers on new ways of working to reach their full potential
 in fact were a leading advocate for temporarynontraditional workstyles because we believe they allow flexibility and tremendous growth opportunities that enable a better way to work and live plus did we mention we provide a ton of benefits
 connecti [...]"
1068,100,1763,topK,0.45722851273217735,0.5991223,0.33333334,0.33333334,0.23188482,ENGINEERING,Vice President Operations,"REGIONAL ENGINEERING MANAGER       Engineering Director      Innovative, solution-driven engineering director with over 25 years' experience delivering   high-profile ITS/SCADA projects for the Transportation and Water/Waste Water industries.  Expertise includes; technical solution architecting and cost estimating, mission critical ITS/SCADA system design and delivery, disaster recovery planning, technical program management, and cross-team leadership.    ​    ​  Execution and results oriented individual with a passion for
solving business problems with innovative, cutting edge technology solutions that enable clients to achieve and exceed
desired business outcomes.           Accomplishments      Technical manager with 90%+ success rate delivering projects on time and under budget.   Proposed innovative solution that would allow client to consolidate mutliple operations centers and provide for seamless migration without service interruption, which resulted in the company being designation as the ‘highly
preferred supplier'.   Maximized efficiency and ability to scale by industrializing sales and engineering delivery
methodology and deliverables.   Originated and spear-headed product innovation ideas,
enabling the company to differentiate itself in the ITS/SCADA market.         Expertise     Architecting best practice technical solutions   Technical program management   QA/QM   Client management     Vendor management  Testing and commissioning planning and execution  Team leadership / c ross-team collaboration    Engineering cost estimating    Engineering resource management and forecasting   Process improvement  ​​       Professional Experience      Regional Engineering Manager   01/2014   to   Current     Company Name   City  ,   State       Currently directing ITS solution deliveries in Texas, Australia, New Zealand, and Chile.  ​    Lead systems solution architect responsible for technical proposal write-ups, presentations, and engineering cost estimates, which h [...]","do you want to work on some of the most interesting commercial roofing projects in the columbus area we are now hiring for a vp of operations when you join our team you wont be given impossible deadlines or unrealistic performance quotas we believe in creating a work environment that allows you to enjoy the projects you work on and giving you the resources you need to be a leader in our industry we have been setting the standards for commercial roofing in columbus for over  years and look forward to continued growth

what we offer

paid holidays

regular mf schedule

pretax benefits like fuel health dental vision and life insurance

no overnight or outoftown travel

companypaid phone and computer

great worklife balance

what youll be doing

manage and coordinate job details between the field and office

participate in the transition of the job from estimating to project management

measure  organize jobs

communicate with customers and subcontractors

hybrid role  field  office

what we look for

minimum of  years of commercial roofing experience

familiar with major commercial roofing systems such as singleply and bur

reroof in epdm pvc tpo and kee

carpentry metal and shingles experience preferred

valid drivers license

osha  year preferred

attention to detail and ability to recognize discrepancies"
